"","name"
"953","Os02g0469300"
"954","Os05g0360900"
"955","Os09g0463600"
"956","Os06g0726100"
"957","osa-miR171e"
"958","Os02g0560200"
"959","Os11g0269400"
"960","Os03g0718800"
"961","Os02g0764700"
"962","Os01g0141000"
"963","Os05g0387200"
"964","Os07g0122300"
"965","Os12g0277000"
"966","Os12g0511300"
"967","Os05g0138300"
"968","Os09g0529300"
"969","Os07g0108900"
"970","Os04g0331100"
"971","Os06g0524900"
"972","Os04g0453400"
"973","Os01g0525500"
"974","Os01g0610600"
"975","Os04g0607500"
"976","Os02g0193100"
"977","Os05g0516400"
"978","Os01g0372100"
"979","Os06g0527300"
"980","Os04g0605800"
"981","Os04g0175300"
"982","Os12g0226300"
"983","Os03g0169000"
"984","Os07g0146700"
"985","Os01g0748500"
"986","osa-miR156c"
"987","Os06g0328400"
"988","Os03g0321800"
"989","Os04g0513400"
"990","Os10g0569600"
"991","Os05g0407200"
"992","Os07g0633400"
"993","Os01g0512900"
"994","Os04g0619000"
"995","Os04g0258100"
"996","Os06g0201200"
"997","Os09g0531200"
"998","Os01g0927600"
"999","Os04g0569400"
"1000","Os11g0695000"
"1001","Os01g0757200"
"1002","Os12g0114000"
"1003","Os10g0558700"
"1004","Os03g0128600"
"1005","Os01g0219600"
"1006","Os08g0531700"
"1007","Os01g0528000"
"1008","Os02g0606600"
"1009","Os01g0940700"
"1010","Os10g0559500"
"1011","osa-miR167a"
"1012","Os02g0181300"
"1013","Os01g0707500"
"1014","Os03g0269300"
"1015","Os01g0793800"
"1016","Os12g0458100"
"1017","Os01g0940700"
"1018","Os02g0559800"
"1019","Os03g0156300"
"1020","Os12g0565000"
"1021","Os03g0188100"
"1022","Os01g0879800"
"1023","Os08g0322500"
"1024","Os04g0532200"
"1025","Os11g0454200"
"1026","Os01g0848700"
"1027","osa-miR168b"
"1028","osa-miR396b"
"1029","Os04g0386700"
"1030","Os02g0162600"
"1031","Os02g0621300"
"1032","Os01g0818100"
"1033","Os12g0537000"
"1034","Os03g0315400"
"1035","Os09g0315600"
"1036","Os05g0445100"
"1037","Os08g0240200"
"1038","Os04g0178400"
"1039","Os01g0195700"
"1040","Os05g0162800"
"1041","Os08g0173300"
"1042","POsControl0005"
"1043","Os01g0810800"
"1044","Os01g0587400"
"1045","Os06g0107800"
"1046","Os02g0207100"
"1047","Os01g0940700"
"1048","Os04g0179700"
"1049","Os12g0262700"
"1050","Os03g0181100"
"1051","Os03g0138600"
"1052","Os11g0153500"
"1053","Os04g0546500"
"1054","Os02g0748300"
"1055","Os07g0591700"
"1056","Os07g0273400"
"1057","Os06g0203600"
"1058","Os11g0259700"
"1059","Os03g0675000"
"1060","Os03g0807000"
"1061","Os11g0490200"
"1062","Os02g0561800"
"1063","Os05g0330100"
"1064","Os07g0289800"
"1065","Os12g0464200"
"1066","Os04g0332700"
"1067","Os09g0535500"
"1068","Os03g0104800"
"1069","Os05g0551700"
"1070","Os05g0138300"
"1071","Os09g0300100"
"1072","Os11g0239800"
"1073","Os09g0458100"
"1074","Os02g0537000"
